Ball count,CTE_pkg_sub_xy,CTE_solder_pkg,CTE_solder_sub_xy,"DieHlfDiagSz, mm",Packag Poisson ratio,"Package Plating (0:None, 1:Ni/Au, )",Solder CTE,Solder Poisson Ratio,Solder Specific Heat J/KgK,Solder Tensile Strength MPa,Solder Thermal conductivity W/mK,Solder Young Module,Solder density,Solder melting temp.,Substrate Poisson ratio,Substrate Thermal Conductivity x-y-direction W/mK,"Substrate thickness, mm","Substratre Plating (0:None, 1:Ni/Au, )","Tmax, °C",Tmean_C,Tmin_C,b_Ag (Wt. % Ag comp. in ball alloy),b_Cu (Wt. % Cu comp. in ball alloy),creep_index,creep_ratio,cycle_mode,fatigue_index,freq_cycle_per_hour,frequency_min_per_cycle,geom_strain_index,p_Ag (Wt. % Ag comp. in paste alloy),p_Cu (Wt. % Cu comp. in paste alloy),pkg_die_ratio,relative_pitch,substrate_thermal_diffusivity_xy,"ΔT, °C",log_life,mean life (cycle)
484.0,-6.3,13.0,6.699999999999999,14.8492424,0.23,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-5471.76657750953,3.0,0.5,1.3809522881145582,0.0619327978280645,0.0005784892387779,100.0,6.832867407108751,926.8475183
484.0,-6.3,13.0,6.699999999999999,14.8492424,0.23,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-5471.76657750953,3.0,0.5,1.3809522881145582,0.0619327978280645,0.0005784892387779,100.0,6.646132847758312,768.8016219
484.0,-6.3,13.0,6.699999999999999,14.8492424,0.23,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.36,0.0,100.0,37.5,-25.0,3.0,0.5,112.09999720000006,0.3740095074698029,0,187.6249953125001,1.4999999625000011,40.0,-6839.708221886913,3.0,0.5,1.3809522881145582,0.0619327978280645,0.0005784892387779,125.0,6.413390651719839,608.9583351
484.0,-6.3,13.0,6.699999999999999,14.8492424,0.23,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.36,0.0,75.0,37.5,0.0,3.0,0.5,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-4103.824933132148,3.0,0.5,1.3809522881145582,0.0619327978280645,0.0005784892387779,75.0,7.646047571429847,2091.359324
484.0,-6.3,13.0,6.699999999999999,14.8492424,0.23,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.36,0.0,60.0,30.0,0.0,3.0,0.5,24.059999400000017,0.2108307026817105,0,90.05999775000006,1.4999999625000011,40.0,-3283.0599465057185,3.0,0.5,1.3809522881145582,0.0619327978280645,0.0005784892387779,60.0,8.587904342801055,5365.355841
484.0,-6.3,13.0,6.699999999999999,14.8492424,0.23,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.36,0.0,100.0,30.0,-40.0,3.0,0.5,40.099999000000025,0.1602461630486427,0,210.1399947500001,1.4999999625000011,40.0,-7660.473208513342,3.0,0.5,1.3809522881145582,0.0619327978280645,0.0005784892387779,140.0,6.53590749577105,688.4591818
484.0,-6.3,13.0,6.699999999999999,14.8492424,0.23,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.36,0.0,125.0,50.0,-25.0,3.0,0.5,78.24999804687506,0.2579103485281527,0,225.14999437500012,1.4999999625000011,40.0,-8207.649866264295,3.0,0.5,1.3809522881145582,0.0619327978280645,0.0005784892387779,150.0,5.873934044156281,354.6453563
484.0,-6.3,13.0,6.699999999999999,14.8492424,0.23,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.37,490.15,0.16,0.8,2.36,0.0,60.0,10.0,-40.0,3.0,0.5,30.05999900000003,0.1306047961014018,0,200.0999933333336,1.999999933333336,30.0,-5471.76657750953,3.0,0.5,1.3809522881145582,0.0619327978280645,0.0005784892387779,100.0,7.877179057521312,2635.424857
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,7.160069207596126,1286.0
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,42.5,-40.0,3.8,0.7,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-9962.388806226178,0.0,0.0,,0.056126598271177,0.0005784892387779,165.0,4.86985342417178,129.3018164
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,42.5,-40.0,3.8,0.7,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-9962.388806226178,0.0,0.0,,0.056126598271177,0.0005784892387779,165.0,4.967646789804302,142.6883603
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,42.5,-40.0,3.8,0.7,62.62499973958332,0.6019319434627216,0,41.414999828125,0.2499999989583333,240.0,-9962.388806226178,0.0,0.0,,0.056126598271177,0.0005784892387779,165.0,4.490532856219322,88.16894745
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,35.0,-55.0,3.8,0.7,62.62499791666673,0.1481179263597707,0,360.17998800000044,1.999999933333336,30.0,-10868.060515883102,0.0,0.0,,0.056126598271177,0.0005784892387779,180.0,4.9366705030762414,138.3056588
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.211658541753569,497.5273945
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.950835325932835,383.0740321
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.132366627973819,459.5247628
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.895202356159819,362.2903425
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,159.29999681600003,0.5701503200771978,0,120.09999760000004,1.1999999760000006,50.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.751864700677498,313.7770784
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999916666668,0.3335552574367479,0,100.09999833333336,0.9999999833333336,60.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.020634449465924,410.8398044
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.099999375,0.4001597412147751,0,75.09999906250002,0.7499999906250001,80.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.9413774468178655,379.4586303
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,59.22499926093751,0.4409082416470462,0,75.09999906250002,0.7499999906250001,80.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.895202356159819,362.2903425
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,77.87777691358025,0.5384083539357478,0,66.76666592592593,0.6666666592592594,90.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.787250810927661,325.1152384
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,70.09999930000001,0.5384024536215111,0,60.0999994,0.599999994,100.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.787250810927661,325.1152384
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999958333333,0.49999999500998,0,50.09999958333333,0.4999999958333334,120.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.829699404323959,339.2563841
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999964285714,0.5383788704804484,0,42.95714255102041,0.4285714255102041,140.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.787250810927661,325.1152384
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999979166666,0.6662233953941235,0,25.09999989583333,0.2499999989583333,240.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.638872084206029,280.1454312
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,43.15555549575617,0.8365280906103939,0,8.433333321759259,0.0833333332175925,720.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.377801475772968,215.5456708
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,0.1,0.0006990213818156,1,142.9571394557824,,,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.2971586380547935,542.0267804
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,0.1,0.0006990213818156,1,142.9571394557824,,,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.01159999058334,407.1358116
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,0.1,0.0006990213818156,1,142.9571394557824,,,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.825147459318616,337.7110755
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,37.5,-25.0,3.8,0.7,112.09999720000006,0.3740095074698029,0,187.6249953125001,1.4999999625000011,40.0,-7547.264247141044,0.0,0.0,,0.056126598271177,0.0005784892387779,125.0,5.592838998794135,267.4968008
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,75.0,37.5,0.0,3.8,0.7,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-4528.358548284626,0.0,0.0,,0.056126598271177,0.0005784892387779,75.0,6.82401522189518,918.6702868
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,60.0,30.0,0.0,3.8,0.7,24.059999400000017,0.2108307026817105,0,90.05999775000006,1.4999999625000011,40.0,-3622.6868386277,0.0,0.0,,0.056126598271177,0.0005784892387779,60.0,7.765499943423223,2356.836979
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,30.0,-40.0,3.8,0.7,40.099999000000025,0.1602461630486427,0,210.1399947500001,1.4999999625000011,40.0,-8452.935956797968,0.0,0.0,,0.056126598271177,0.0005784892387779,140.0,5.7151150016512045,302.419095
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,50.0,-25.0,3.8,0.7,78.24999804687506,0.2579103485281527,0,225.14999437500012,1.4999999625000011,40.0,-9056.717096569251,0.0,0.0,,0.056126598271177,0.0005784892387779,150.0,5.054874644080147,155.7848752
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,60.0,10.0,-40.0,3.8,0.7,30.05999900000003,0.1306047961014018,0,200.0999933333336,1.999999933333336,30.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,7.055020877512214,1157.661661
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999958333333,0.49999999500998,0,50.09999958333333,0.4999999958333334,120.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.905753276311464,997.0
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,42.5,-40.0,3.8,0.7,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-9962.388806226178,0.0,0.0,,0.056126598271177,0.0005784892387779,165.0,4.99728191458238,147.0103072
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,42.5,-40.0,3.8,0.7,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-9962.388806226178,0.0,0.0,,0.056126598271177,0.0005784892387779,165.0,5.0951614811691055,162.2302011
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,42.5,-40.0,3.8,0.7,62.62499973958332,0.6019319434627216,0,41.414999828125,0.2499999989583333,240.0,-9962.388806226178,0.0,0.0,,0.056126598271177,0.0005784892387779,165.0,4.6175344198436,100.2440987
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,35.0,-55.0,3.8,0.7,62.62499791666673,0.1481179263597707,0,360.17998800000044,1.999999933333336,30.0,-10868.060515883102,0.0,0.0,,0.056126598271177,0.0005784892387779,180.0,5.064158797684121,157.2472681
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.339770253728651,565.666107
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.078875013450861,435.5378192
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.260458395700347,522.4588364
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.023224095105892,411.9077057
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,159.29999681600003,0.5701503200771978,0,120.09999760000004,1.1999999760000006,50.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.879835319903659,356.7503225
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999916666668,0.3335552574367479,0,100.09999833333336,0.9999999833333336,60.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.148695288101689,467.1062444
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.099999375,0.4001597412147751,0,75.09999906250002,0.7499999906250001,80.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.069414153156467,431.4272712
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,59.22499926093751,0.4409082416470462,0,75.09999906250002,0.7499999906250001,80.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.023224095105892,411.9077057
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,77.87777691358025,0.5384083539357478,0,66.76666592592593,0.6666666592592594,90.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.9152347393755305,369.6412966
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,70.09999930000001,0.5384024536215111,0,60.0999994,0.599999994,100.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.9152347393755305,369.6412966
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999958333333,0.49999999500998,0,50.09999958333333,0.4999999958333334,120.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.957698689759892,385.7191387
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999964285714,0.5383788704804484,0,42.95714255102041,0.4285714255102041,140.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.9152347393755305,369.6412966
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999979166666,0.6662233953941235,0,25.09999989583333,0.2499999989583333,240.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.766796907773938,318.5126633
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,43.15555549575617,0.8365280906103939,0,8.433333321759259,0.0833333332175925,720.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.505598420234279,245.0656623
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,0.1,0.0006990213818156,1,142.9571394557824,,,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.425290155152345,616.2598927
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,0.1,0.0006990213818156,1,142.9571394557824,,,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.139658174018435,462.8949724
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,0.1,0.0006990213818156,1,142.9571394557824,,,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,5.953145128946317,383.9621928
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,37.5,-25.0,3.8,0.7,112.09999720000006,0.3740095074698029,0,187.6249953125001,1.4999999625000011,40.0,-7547.264247141044,0.0,0.0,,0.056126598271177,0.0005784892387779,125.0,5.720743629247275,304.1317435
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,75.0,37.5,0.0,3.8,0.7,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-4528.358548284626,0.0,0.0,,0.056126598271177,0.0005784892387779,75.0,6.952237602477285,1044.486496
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,60.0,30.0,0.0,3.8,0.7,24.059999400000017,0.2108307026817105,0,90.05999775000006,1.4999999625000011,40.0,-3622.6868386277,0.0,0.0,,0.056126598271177,0.0005784892387779,60.0,7.893802221645653,2679.616868
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,30.0,-40.0,3.8,0.7,40.099999000000025,0.1602461630486427,0,210.1399947500001,1.4999999625000011,40.0,-8452.935956797968,0.0,0.0,,0.056126598271177,0.0005784892387779,140.0,5.843071290051976,343.8368098
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,50.0,-25.0,3.8,0.7,78.24999804687506,0.2579103485281527,0,225.14999437500012,1.4999999625000011,40.0,-9056.717096569251,0.0,0.0,,0.056126598271177,0.0005784892387779,150.0,5.182459418470937,177.1203452
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,60.0,10.0,-40.0,3.8,0.7,30.05999900000003,0.1306047961014018,0,200.0999933333336,1.999999933333336,30.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,7.183270277628079,1316.208861
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,42.5,-40.0,3.8,0.7,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-9962.388806226178,0.0,0.0,,0.056126598271177,0.0005784892387779,165.0,6.050912005751401,423.5
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,42.5,-40.0,3.8,0.7,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-9962.388806226178,0.0,0.0,,0.056126598271177,0.0005784892387779,165.0,5.007111290081555,148.4723297
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,42.5,-40.0,3.8,0.7,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-9962.388806226178,0.0,0.0,,0.056126598271177,0.0005784892387779,165.0,5.104997060662529,163.843586
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,42.5,-40.0,3.8,0.7,62.62499973958332,0.6019319434627216,0,41.414999828125,0.2499999989583333,240.0,-9962.388806226178,0.0,0.0,,0.056126598271177,0.0005784892387779,165.0,4.627333061979134,101.2410297
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,125.0,35.0,-55.0,3.8,0.7,62.62499791666673,0.1481179263597707,0,360.17998800000044,1.999999933333336,30.0,-10868.060515883102,0.0,0.0,,0.056126598271177,0.0005784892387779,180.0,5.073992477103628,158.8110975
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.349648783965921,571.2916757
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.088748363691126,439.8692577
625.0,-6.3,14.3,8.0,,0.23,1.0,22.0,0.35,236.0,48.0,57.0,42.6,7.4,492.15,0.16,0.8,2.36,0.0,100.0,50.0,0.0,3.8,0.7,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-6037.811397712835,0.0,0.0,,0.056126598271177,0.0005784892387779,100.0,6.2703354915179705,527.6547073
